Normal,Foil,Name,Set,Card Number,Color,Rarity,Price,Foil Price
0,0,"Robin Hood - Capable Fighter",002,193,Steel,Uncommon,"$0.19","$0.55"
0,0,"Wendy Darling - Authority on Peter Pan",003,158,Sapphire,Super Rare,"$0.19","$0.84"
0,0,"Ursula - Eric's Bride",004,024,Amber,Rare,"$0.19","$0.54"
0,0,"Prince Phillip - Vanquisher of Foes",004,087,Emerald,Super Rare,"$0.19","$1.10"
0,0,"Zeus - Mr. Lightning Bolts",004,092,Emerald,Super Rare,"$0.19","$0.58"
0,0,"Triton - Discerning King",004,159,Sapphire,Rare,"$0.19","$0.41"
1,0,"Wreck-It Ralph - Admiral Underpants",005,021,Amber,Rare,"$0.19","$0.68"
0,0,"Amethyst Chromicon",005,066,Amethyst,Uncommon,"$0.19","$1.33"
0,0,"Nani - Caring Sister",006,019,Amber,Rare,"$0.19","$0.57"
1,0,"Goofy - Expert Shipwright",006,089,Emerald,Rare,"$0.19","$1.47"
1,0,"Raya - Kumandran Rider",006,107,Ruby,Rare,"$0.19","$2.16"
0,1,"Scar - Heartless Hunter",006,127,Ruby,Super Rare,"$0.19","$1.07"
0,0,"Zipper - Astute Decoy",006,141,Sapphire,Rare,"$0.19","$0.54"
1,0,"Rescue Rangers Submarine - Mobile Headquarters",006,169,Sapphire,Rare,"$0.19","$0.76"
0,0,"The Troubadour - Musical Narrator",007,011,Amber Steel,Uncommon,"$0.19","$3.89"
0,0,"Yzma - Above It All",007,068,Amethyst Emerald,Super Rare,"$0.19","$0.90"
0,0,"Daisy Duck - Multitalented Pirate",007,108,Emerald,Rare,"$0.19","$0.82"
0,0,"Antonio Madrigal - Friend to All",008,005,Amber Amethyst,Rare,"$0.19","$1.67"
1,0,"Tiana - Natural Talent",008,009,Amber,Rare,"$0.19","$0.45"
1,0,"Patch - Playful Pup",008,025,Amber Sapphire,Uncommon,"$0.19","$0.38"
1,0,"Nothing We Won't Do",008,147,Ruby,Rare,"$0.19","$0.73"
0,0,"Marshmallow - Persistent Guardian",001,50,Amethyst,Super Rare,"$0.18","$0.96"
0,0,"Poisoned Apple",001,134,Ruby,Rare,"$0.18","$1.13"
0,0,"Aurora - Dreaming Guardian",001,139,Sapphire,Super Rare,"$0.18","$0.32"
0,0,"If it's Not Baroque",001,162,Sapphire,Rare,"$0.18","$0.78"
0,0,"Snow White - Unexpected Houseguest",002,24,Amber,Uncommon,"$0.18","$0.35"
0,0,"Madam Mim - Rival of Merlin",002,48,Amethyst,Rare,"$0.18","$0.52"
2,0,"Merlin - Goat",002,51,Amethyst,Uncommon,"$0.18","$3.54"
0,0,"Perplexing Signposts",002,67,Amethyst,Rare,"$0.18","$0.46"
0,0,"Ratigan's Marvelous Trap",002,102,Emerald,Rare,"$0.18","$0.60"
0,0,"Dinner Bell",002,134,Ruby,Rare,"$0.18","$0.49"
0,0,"Lucky - The 15th Puppy",003,008,Amber,Rare,"$0.18","$0.65"
0,0,"Pride Lands - Pride Rock",003,033,Amber,Rare,"$0.18","$0.67"
0,0,"Rafiki - Mystical Fighter",003,054,Amethyst,Rare,"$0.18","$0.85"
0,0,"Lyle Tiberius Rourke - Cunning Mercenary",003,078,Emerald,Super Rare,"$0.18","$0.79"
0,0,"Prince Eric - Expert Helmsman",003,121,Ruby,Super Rare,"$0.18","$0.60"
0,0,"Mirabel Madrigal - Gift of the Family",004,018,Amber,Super Rare,"$0.18","$0.26"
0,0,"Hera - Queen of the Gods",004,076,Emerald,Rare,"$0.18","$0.45"
0,0,"Great Stone Dragon",004,167,Sapphire,Uncommon,"$0.18","$1.30"
0,0,"Rapunzel's Tower - Secluded Prison",005,033,Amber,Uncommon,"$0.18","$1.08"
0,0,"Magica De Spell - Cruel Sorceress",005,053,Amethyst,Rare,"$0.18","$0.72"
0,0,"We Know The Way",005,061,Amethyst,Rare,"$0.18","$0.82"
2,0,"Belle - Of the Ball",005,158,Sapphire,Rare,"$0.18","$0.80"
2,0,"Vision of the Future",005,160,Sapphire,Common,"$0.18","$1.55"
1,0,"Chip 'n' Dale - Recovery Rangers",006,014,Amber,Rare,"$0.18","$0.71"
0,0,"Judy Hopps - Resourceful Rabbit",006,015,Amber,Rare,"$0.18","$0.85"
0,0,"Jasmine - Royal Seafarer",006,070,Emerald,Rare,"$0.18","$0.93"
3,0,"Vanellope von Schweetz - Gutsy Go-Getter",006,110,Ruby,Uncommon,"$0.18","$0.64"
2,0,"Baymax - Personal Healthcare Companion",006,156,Sapphire,Rare,"$0.18","$0.95"
2,0,"Jafar - Power-Hungry Vizier",006,193,Steel,Super Rare,"$0.18","$0.71"
0,0,"Cinderella - The Right One",007,015,Amber,Rare,"$0.18","$0.83"
0,0,"Merlin - Clever Clairvoyant",007,067,Amethyst Sapphire,Rare,"$0.18","$1.00"
4,0,"Baymax - Giant Robot",007,104,Emerald Sapphire,Uncommon,"$0.18","$2.25"
0,0,"Belle - Apprentice Inventor",007,159,Sapphire,Common,"$0.18","$2.42"
0,0,"Fantastical and Magical",008,079,Amethyst,Rare,"$0.18","$0.45"
0,0,"Honey Lemon - Costumed Catalyst",008,111,Emerald Sapphire,Rare,"$0.18","$0.55"
0,0,"Jeweled Collar",008,120,Emerald Sapphire,Uncommon,"$0.18","$0.65"
0,0,"Most Everyone's Mad Here",008,151,Ruby,Rare,"$0.18","$0.54"
0,0,"Hades - Lord of the Underworld",001,6,Amber,Rare,"$0.17","$1.55"
0,0,"Moana - Of Motunui",001,14,Amber,Rare,"$0.17","$0.23"
0,0,"Cheshire Cat - Not All There",001,71,Emerald,Uncommon,"$0.17","$0.64"
0,0,"Sudden Chill",001,98,Emerald,Common,"$0.17","$1.25"
0,0,"Captain Hook - Ruthless Pirate",001,107,Ruby,Rare,"$0.17","$1.11"
0,0,"Sword of Truth",001,136,Ruby,Rare,"$0.17","$1.06"
0,0,"Plasma Blaster",001,204,Steel,Rare,"$0.17","$0.67"
0,0,"Zero to Hero",002,32,Amber,Uncommon,"$0.17","$0.61"
0,0,"Gruesome and Grim",002,62,Amethyst,Rare,"$0.17","$0.47"
0,0,"Ring the Bell",002,101,Emerald,Uncommon,"$0.17","$0.35"
0,0,"Minnie Mouse - Stylish Surfer",002,113,Ruby,Uncommon,"$0.17","$0.41"
0,0,"Ratigan - Very Large Mouse",002,121,Ruby,Rare,"$0.17","$0.77"
0,0,"Winnie the Pooh - Having a Think",002,161,Sapphire,Rare,"$0.17","$0.89"
0,0,"Jafar - Royal Vizier",002,184,Steel,Common,"$0.17","$0.44"
0,0,"The Sorcerer's Hat",003,65,Amethyst,Rare,"$0.17","$0.58"
0,0,"Fang - River City",003,101,Emerald,Rare,"$0.17","$0.41"
0,0,"Simba - Scrappy Cub",003,123,Ruby,Rare,"$0.17","$0.44"
0,0,"Gaston - Despicable Dealer",004,010,Amber,Super Rare,"$0.17","$1.49"
0,0,"The Underworld - River Styx",004,034,Amber,Rare,"$0.17","$0.62"
0,0,"Elsa - Storm Chaser",004,042,Amethyst,Rare,"$0.17","$0.66"
1,0,"Kristoff - Reindeer Keeper",005,013,Amber,Rare,"$0.17","$0.62"
0,0,"Minnie Mouse - Drum Major",005,015,Amber,Super Rare,"$0.17","$0.77"
1,0,"Robin Hood - Timely Contestant",005,069,Emerald,Rare,"$0.17","$0.77"
0,0,"You're Welcome",005,096,Emerald,Uncommon,"$0.17","$1.06"
0,0,"Remember Who You Are",005,097,Emerald,Rare,"$0.17","$0.88"
0,0,"Ratigan - Party Crasher",005,123,Ruby,Rare,"$0.17","$0.62"
0,0,"The Queen - Fairest of All",005,144,Sapphire,Super Rare,"$0.17","$0.58"
0,0,"Mystical Tree - Mama Odie's Home",006,069,Amethyst,Rare,"$0.17","$0.34"
1,0,"Mr. Big - Shrewd Tycoon",006,174,Steel,Rare,"$0.17","$0.54"
1,0,"Chernabog - Creature of the Night",007,050,Amethyst,Rare,"$0.17","$0.55"
0,0,"Kenai - Magical Bear",007,070,Amethyst,Rare,"$0.17","$0.70"
0,0,"Sapphire Coil",007,179,Sapphire,Uncommon,"$0.17","$4.54"
1,0,"Elsa - Fierce Protector",008,060,Amethyst,Rare,"$0.17","$0.94"
0,0,"Belle's Favorite Book",008,179,Sapphire,Rare,"$0.17","$0.59"
0,0,"Te Kā - The Burning One",001,126,Ruby,Super Rare,"$0.16","$0.98"
0,0,"One Jump Ahead",001,164,Sapphire,Uncommon,"$0.16","$1.05"
0,0,"Mickey Mouse - Friendly Face",002,13,Amber,Super Rare,"$0.16","$0.78"
0,0,"Cheshire Cat - Always Grinning",002,74,Emerald,Uncommon,"$0.16","$0.29"
0,0,"Honest John - Not That Honest",002,109,Ruby,Rare,"$0.16","$0.46"
0,0,"Gaston - Intellectual Powerhouse",002,147,Sapphire,Rare,"$0.16","$0.23"
0,0,"Noi - Orphaned Thief",002,155,Sapphire,Rare,"$0.16","$0.49"
0,0,"Ursula - Sea Witch",003,059,Amethyst,Rare,"$0.16","$0.29"
0,0,"Peter Pan - Pirate's Bane",003,120,Ruby,Rare,"$0.16","$0.36"
0,0,"Simba - Fighting Prince",003,192,Steel,Super Rare,"$0.16","$1.08"
0,0,"Map of Treasure Planet",003,201,Steel,Rare,"$0.16","$0.38"
0,0,"Goofy - Musketeer Swordsman",004,012,Amber,Rare,"$0.16","$0.38"
0,0,"Raya - Fierce Protector",004,121,Ruby,Super Rare,"$0.16","$0.45"
0,0,"Snuggly Duckling - Disreputable Pub",004,135,Ruby,Rare,"$0.16","$0.39"
0,0,"Ariel's Grotto - A Secret Place",004,169,Sapphire,Rare,"$0.16","$0.34"
0,0,"Hercules - Beloved Hero",004,180,Steel,Rare,"$0.16","$0.22"
0,0,"One Last Hope",004,197,Steel,Rare,"$0.16","$0.83"
0,0,"Sven - Reindeer Steed",005,023,Amber,Uncommon,"$0.16","$1.04"
0,0,"Revive",005,027,Amber,Rare,"$0.16","$0.73"
3,1,"Anna - Mystical Majesty",005,046,Amethyst,Rare,"$0.16","$0.77"
1,0,"Monterey Jack - Good-hearted Ranger",006,013,Amber,Rare,"$0.16","$0.40"
1,0,"Pooh Pirate Ship",006,032,Amber,Rare,"$0.16","$0.71"
1,1,"Tigger - In the Crow's Nest",006,126,Ruby,Rare,"$0.16","$0.39"
2,1,"Gadget Hackwrench - Brilliant Bosun",006,140,Sapphire,Super Rare,"$0.16","$0.36"
0,0,"Kenai - Protective Brother",007,030,Amber,Rare,"$0.16","$0.57"
1,0,"Kronk - Laid Back",007,063,Amethyst Emerald,Rare,"$0.16","$0.81"
0,0,"Beast - Frustrated Designer",007,136,Ruby Sapphire,Rare,"$0.16","$0.37"
0,0,"Aladdin - Research Assistant",007,197,Steel,Rare,"$0.16","$1.72"
0,0,"Clawhauser - Front Desk Officer",008,035,Amber,Rare,"$0.16","$0.60"
0,0,"Nani - Heist Mastermind",008,165,Sapphire,Rare,"$0.16","$0.45"
0,0,"Simba - Protective Cub",001,20,Amber,Common,"$0.15","$0.64"
0,0,"You Have Forgotten Me",001,31,Amber,Uncommon,"$0.15","$2.52"
0,0,"Elsa - Snow Queen",001,41,Amethyst,Uncommon,"$0.15","$0.80"
0,0,"King Louie - Jungle VIP",002,12,Amber,Super Rare,"$0.15","$0.34"
0,0,"Dragon Gem",002,33,Amber,Rare,"$0.15","$0.41"
0,0,"Blue Fairy - Rewarding Good Deeds",002,36,Amethyst,Uncommon,"$0.15","$0.78"
0,0,"Namaari - Nemesis",002,118,Ruby,Super Rare,"$0.15","$0.36"
0,0,"Minnie Mouse - Musical Artist",003,009,Amber,Rare,"$0.15","$0.34"
0,0,"Magica De Spell - The Midas Touch",003,049,Amethyst,Super Rare,"$0.15","$0.33"
0,0,"Robin Hood - Daydreamer",003,084,Emerald,Rare,"$0.15","$0.40"
0,0,"Belle's House - Maurice's Workshop",003,168,Sapphire,Rare,"$0.15","$0.31"
0,0,"Sheriff of Nottingham - Corrupt Official",003,191,Steel,Super Rare,"$0.15","$0.46"
0,0,"Pegasus - Cloud Racer",004,083,Emerald,Uncommon,"$0.15","$1.12"
0,0,"Ursula's Garden - Full of the Unfortunate",004,102,Emerald,Rare,"$0.15","$0.36"
0,0,"Treasures Untold",004,165,Sapphire,Rare,"$0.15","$0.42"
0,0,"Raya - Unstoppable Force",004,193,Steel,Super Rare,"$0.15","$0.34"
0,0,"Pride Lands - Jungle Oasis",005,034,Amber,Rare,"$0.15","$0.62"
0,0,"Rafiki - Shaman Duelist",005,055,Amethyst,Rare,"$0.15","$0.73"
4,0,"Finders Keepers",005,060,Amethyst,Uncommon,"$0.15","$0.56"
0,0,"Pete - Steamboat Rival",005,116,Ruby,Super Rare,"$0.15","$0.47"
3,0,"Mickey Mouse - Food Fight Defender",005,176,Steel,Common,"$0.15","$1.02"
1,0,"Kronk - Head of Security",005,185,Steel,Super Rare,"$0.15","$0.23"
0,0,"Plate Armor",005,201,Steel,Rare,"$0.15","$0.46"
1,1,"Mosquito Bite",006,096,Emerald,Uncommon,"$0.15","$0.42"
1,0,"Owl Island - Secluded Entrance",006,102,Emerald,Rare,"$0.15","$0.58"
1,1,"Hiro Hamada - Team Leader",006,154,Sapphire,Rare,"$0.15","$0.58"
0,0,"Hiram Flaversham - Intrigued Inventor",006,159,Sapphire,Rare,"$0.15","$0.62"
0,0,"King's Sensor Core",006,200,Steel,Rare,"$0.15","$0.61"
2,0,"Mirabel Madrigal - Hopeful Dreamer",007,013,Amber Amethyst,Uncommon,"$0.15","$0.48"
0,0,"Hades - Fast Talker",007,052,Amethyst Ruby,Rare,"$0.15","$1.10"
1,0,"Rolly - Chubby Puppy",008,026,Amber Sapphire,Uncommon,"$0.15","$0.61"
0,0,"Jiminy Cricket - Level-Headed and Wise",008,062,Amethyst,Rare,"$0.15","$0.54"
0,0,"Kuzco - Impulsive Llama",008,067,Amethyst Emerald,Rare,"$0.15","$0.36"
0,0,"Heads Held High",008,175,Sapphire,Rare,"$0.15","$0.59"
0,0,"Anna - Heir to Arendelle",001,35,Amethyst,Uncommon,"$0.14","$0.46"
0,0,"Cruella De Vil - Miserable as Usual",001,72,Emerald,Rare,"$0.14","$0.17"
0,0,"Minnie Mouse - Wide-Eyed Diver",002,114,Ruby,Rare,"$0.14","$0.35"
0,0,"Mother Gothel - Withered and Wicked",002,116,Ruby,Uncommon,"$0.14","$0.91"
0,0,"Tuk Tuk - Wrecking Ball",002,128,Ruby,Rare,"$0.14","$0.31"
0,0,"Mrs. Judson - Housekeeper",002,153,Sapphire,Rare,"$0.14","$0.39"
0,0,"Nick Wilde - Wily Fox",002,154,Sapphire,Uncommon,"$0.14","$0.41"
0,0,"Tiana - Celebrating Princess",002,196,Steel,Super Rare,"$0.14","$0.14"
0,0,"Helga Sinclair - Femme Fatale",003,074,Emerald,Super Rare,"$0.14","$0.42"
0,0,"Captain Hook - Master Swordsman",003,105,Ruby,Rare,"$0.14","$0.37"
0,0,"How Far I'll Go",003,161,Sapphire,Uncommon,"$0.14","$0.53"
0,0,"Aurelian Gyrosensor",003,163,Sapphire,Rare,"$0.14","$0.35"
0,0,"Little John - Resourceful Outlaw",003,178,Steel,Super Rare,"$0.14","$0.36"
0,0,"Isabela Madrigal - Golden Child",004,045,Amethyst,Rare,"$0.14","$0.84"
0,0,"Ursula's Lair - Eye of the Storm",004,068,Amethyst,Rare,"$0.14","$0.32"
0,0,"Pegasus - Gift for Hercules",004,084,Emerald,Common,"$0.14","$0.46"
0,0,"Tuk Tuk - Lively Partner",004,127,Ruby,Rare,"$0.14","$0.78"
0,0,"Nala - Mischievous Cub",005,002,Amber,Uncommon,"$0.14","$0.41"
0,0,"Shenzi - Head Hyena",005,091,Emerald,Rare,"$0.14","$0.42"
0,2,"Wreck-It Ralph - Demolition Dude",005,104,Ruby,Rare,"$0.14","$0.39"
0,0,"Who's With Me?",005,131,Ruby,Super Rare,"$0.14","$0.45"
0,0,"Royal Tantrum",005,161,Sapphire,Rare,"$0.14","$0.60"
0,0,"Basil's Magnifying Glass",005,166,Sapphire,Rare,"$0.14","$0.52"
0,0,"Kanga - Nurturing Mother",006,021,Amber,Rare,"$0.14","$0.49"
1,0,"The White Rose - Jewel of the Garden",006,040,Amethyst,Common,"$0.14","$1.01"
1,0,"Magic Carpet - Amazing Flier",006,051,Amethyst,Uncommon,"$0.14","$0.37"
0,0,"Energy Blast",006,131,Ruby,Rare,"$0.14","$0.47"
1,0,"Wreck-It Ralph - Hero's Duty",007,027,Amber,Rare,"$0.14","$0.40"
1,0,"Queen of Hearts - Losing Her Temper",007,122,Ruby,Common,"$0.14","$1.27"
0,0,"Maurice - Unconventional Inventor",007,138,Ruby,Rare,"$0.14","$0.89"
0,0,"We've Got Company!",007,147,Ruby,Rare,"$0.14","$0.78"
0,0,"Dawson - Puzzling Sleuth",007,161,Sapphire,Rare,"$0.14","$0.64"
0,0,"Restoring Atlantis",007,201,Steel,Rare,"$0.14","$0.68"
0,0,"Yzma - On Edge",008,068,Amethyst Emerald,Super Rare,"$0.14","$0.55"
0,0,"Flower - Shy Skunk",008,076,Amethyst,Rare,"$0.14","$0.92"
0,0,"Archimedes - Resourceful Owl",008,113,Emerald,Rare,"$0.14","$0.28"
0,1,"Atlantean Crystal",008,180,Sapphire,Rare,"$0.14","$0.43"
0,0,"LeFou - Instigator",001,112,Ruby,Rare,"$0.13","$2.15"
0,0,"Eye of the Fates",001,167,Sapphire,Uncommon,"$0.13","$0.39"
0,0,"Simba - Returned King",001,189,Steel,Rare,"$0.13","$0.17"
0,0,"The Queen - Regal Monarch",002,27,Amber,Common,"$0.13","$0.55"
0,0,"Madam Mim - Snake",002,49,Amethyst,Uncommon,"$0.13","$3.06"
0,0,"Merlin - Crab",002,50,Amethyst,Common,"$0.13","$1.99"
0,0,"Merlin - Shapeshifter",002,53,Amethyst,Rare,"$0.13","$0.13"
0,0,"Daisy Duck - Secret Agent",002,76,Emerald,Uncommon,"$0.13","$0.37"
0,0,"Caterpillar - Calm and Collected",002,141,Sapphire,Uncommon,"$0.13","$0.39"
0,0,"Falling Down the Rabbit Hole",002,162,Sapphire,Rare,"$0.13","$0.64"
0,0,"Heart of Atlantis",003,030,Amber,Rare,"$0.13","$0.33"
0,0,"Alice - Tea Alchemist",003,035,Amethyst,Super Rare,"$0.13","$0.40"
0,0,"Scrooge McDuck - Richest Duck in the World",003,154,Sapphire,Super Rare,"$0.13","$0.20"
0,0,"Friend Like Me",003,160,Sapphire,Rare,"$0.13","$0.55"
0,0,"Hades - Hotheaded Ruler",003,174,Steel,Rare,"$0.13","$0.41"
0,0,"Maui's Place of Exile - Hidden Island",003,202,Steel,Rare,"$0.13","$0.30"
0,0,"Minnie Mouse - Musketeer Champion",004,017,Amber,Super Rare,"$0.13","$0.70"
0,0,"Prince Phillip - Warden of the Woods",004,088,Emerald,Rare,"$0.13","$0.43"
0,0,"Rajah - Royal Protector",004,192,Steel,Rare,"$0.13","$0.33"
0,0,"Moana - Determined Explorer",005,018,Amber,Rare,"$0.13","$0.90"
1,0,"Gathering Knowledge And Wisdom",005,062,Amethyst,Common,"$0.13","$0.48"
0,0,"Iago - Fake Flamingo",005,079,Emerald,Rare,"$0.13","$0.54"
0,0,"Prince Phillip - Swordsman of the Realm",005,083,Emerald,Super Rare,"$0.13","$0.55"
4,0,"Taffyta Muttonfudge - Sour Speedster",005,117,Ruby,Uncommon,"$0.13","$0.47"
0,0,"The Great Illuminary - Radiant Ballroom",005,169,Sapphire,Rare,"$0.13","$0.40"
0,0,"Pete - Wrestling Champ",005,187,Steel,Rare,"$0.13","$0.42"
0,0,"Happy - Lively Knight",005,191,Steel,Common,"$0.13","$0.50"
1,1,"Rafiki - Ethereal Guide",006,052,Amethyst,Rare,"$0.13","$0.78"
0,0,"Madam Mim - Truly Marvelous",006,055,Amethyst,Super Rare,"$0.13","$0.69"
2,0,"Prince Phillip - Royal Explorer",006,083,Emerald,Uncommon,"$0.13","$0.88"
0,0,"Jim Hawkins - Rigging Specialist",006,183,Steel,Uncommon,"$0.13","$0.61"
1,0,"Penny - Bolt's Person",007,021,Amber Steel,Uncommon,"$0.13","$1.47"
1,1,"The Prince - Vigilant Suitor",007,024,Amber,Uncommon,"$0.13","$0.54"
1,0,"Snow White - Fairest in the Land",007,033,Amber,Uncommon,"$0.13","$0.40"
0,0,"Kuzco - Temporary Whale",007,045,Amethyst,Rare,"$0.13","$0.77"
0,0,"Lyle Tiberius Rourke - Crystallized Mercenary",007,140,Ruby,Rare,"$0.13","$1.00"
0,0,"Clarabelle - News Reporter",007,153,Sapphire,Rare,"$0.13","$0.64"
2,0,"Mulan - Disguised Soldier",007,193,Steel,Common,"$0.13","$0.82"
1,0,"Bruno Madrigal - Singing Seer",008,020,Amber Amethyst,Super Rare,"$0.13","$0.53"
1,0,"Dalmatian Puppy - Tail Wagger",008,038,Amber,Common,"$0.13","$0.36"
0,0,"Gadget Hackwrench - Quirky Scientist",008,099,Emerald,Rare,"$0.13","$0.49"
1,0,"Geppetto - Skilled Craftsman",008,174,Sapphire,Rare,"$0.13","$0.43"
0,0,"Goofy - Musketeer",001,4,Amber,Uncommon,"$0.12","$0.37"
0,0,"Be Our Guest",001,25,Amber,Uncommon,"$0.12","$0.75"
0,0,"Steal from the Rich",001,97,Emerald,Rare,"$0.12","$0.65"
0,0,"Fan the Flames",001,131,Ruby,Uncommon,"$0.12","$0.91"
0,0,"Captain Hook - Forceful Duelist",001,174,Steel,Common,"$0.12","$0.98"
0,0,"Donald Duck - Musketeer",001,177,Steel,Uncommon,"$0.12","$0.48"
0,0,"Simba - Future King",001,188,Steel,Common,"$0.12","$0.47"
0,0,"Fire the Cannons!",001,197,Steel,Common,"$0.12","$0.88"
0,0,"Smash",001,200,Steel,Uncommon,"$0.12","$1.36"
0,0,"Christopher Robin - Adventurer",002,2,Amber,Rare,"$0.12","$0.48"
0,0,"Pinocchio - Talkative Puppet",002,58,Amethyst,Uncommon,"$0.12","$0.36"
0,0,"The Sorcerer's Tower - Wondrous Workspace",003,068,Amethyst,Uncommon,"$0.12","$0.51"
0,0,"Shenzi - Hyena Pack Leader",003,085,Emerald,Super Rare,"$0.12","$0.40"
0,0,"Ariel - Adventurous Collector",003,103,Ruby,Super Rare,"$0.12","$0.56"
0,0,"Heart of Te Fiti",003,164,Sapphire,Rare,"$0.12","$0.29"
0,0,"Gustav The Giant - Terror of the Kingdom",003,173,Steel,Rare,"$0.12","$0.46"
0,0,"Rise of the Titans",003,198,Steel,Uncommon,"$0.12","$0.36"
0,0,"Second Star To The Right",004,061,Amethyst,Rare,"$0.12","$0.54"
0,0,"Mystical Rose",004,064,Amethyst,Rare,"$0.12","$0.38"
0,0,"Avalanche",004,195,Steel,Uncommon,"$0.12","$0.33"
1,0,"Luisa Madrigal - Entertaining Muscle",005,045,Amethyst,Rare,"$0.12","$0.42"
3,0,"Olaf - Happy Passenger",005,050,Amethyst,Rare,"$0.12","$0.47"
4,0,"Mother Gothel - Conceited Manipulator",005,089,Emerald,Uncommon,"$0.12","$0.38"
0,0,"Don't Let The Frostbite Bite",005,129,Ruby,Rare,"$0.12","$0.45"
2,0,"The Sword Released",005,133,Ruby,Rare,"$0.12","$0.50"
2,0,"The Queen - Crown of the Council",005,148,Sapphire,Rare,"$0.12","$0.56"
0,0,"Hide Away",005,163,Sapphire,Uncommon,"$0.12","$1.14"
0,1,"Namaari - Resolute Daughter",005,182,Steel,Rare,"$0.12","$0.43"
1,0,"Safe and Sound",006,030,Amber,Rare,"$0.12","$0.49"
1,0,"Sisu - Uniting Dragon",006,054,Amethyst,Super Rare,"$0.12","$0.81"
1,0,"Seeking the Half Crown",006,064,Amethyst,Rare,"$0.12","$0.56"
1,0,"Goofy - Flying Goof",006,123,Ruby,Rare,"$0.12","$0.87"
3,0,"Billy Bones - Space Sailor",006,185,Steel,Uncommon,"$0.12","$0.40"
0,0,"Ambush!",006,198,Steel,Rare,"$0.12","$0.48"
1,0,"Unfortunate Situation",006,199,Steel,Uncommon,"$0.12","$0.30"
0,0,"Restoring the Heart",007,039,Amber Sapphire,Uncommon,"$0.12","$0.46"
1,0,"Diablo - Spiteful Raven",007,066,Amethyst Emerald,Uncommon,"$0.12","$2.49"
0,0,"Anna - Ice Breaker",007,072,Amethyst Sapphire,Uncommon,"$0.12","$0.81"
2,0,"This Is My Family",007,081,Amethyst,Common,"$0.12","$0.54"
2,0,"Li Shang - Newly Promoted",007,133,Ruby Steel,Uncommon,"$0.12","$0.77"
0,1,"Moana - Island Explorer",007,134,Ruby,Uncommon,"$0.12","$1.98"
0,0,"Tuk Tuk - Disarmingly Cute",007,187,Steel,Rare,"$0.12","$0.32"
1,0,"Gyro Gearloose - Eccentric Inventor",008,123,Ruby Sapphire,Rare,"$0.12","$0.44"
0,0,"Vincenzo Santorini - The Explosives Expert",008,197,Steel,Rare,"$0.12","$0.66"
0,0,"Part of Your World",001,30,Amber,Rare,"$0.11","$1.23"
0,0,"Dr. Facilier - Agent Provocateur",001,37,Amethyst,Rare,"$0.11","$1.00"
0,0,"Flotsam - Ursula's Spy",001,43,Amethyst,Rare,"$0.11","$0.75"
0,0,"Mother Knows Best",001,95,Emerald,Uncommon,"$0.11","$1.18"
0,0,"Shield of Virtue",001,135,Ruby,Uncommon,"$0.11","$0.43"
0,0,"Belle - Inventive Engineer",001,141,Sapphire,Uncommon,"$0.11","$0.58"
1,0,"Gramma Tala - Storyteller",001,146,Sapphire,Uncommon,"$0.11","$0.97"
0,0,"Tinker Bell - Tiny Tactician",001,194,Steel,Common,"$0.11","$0.28"
0,0,"Cobra Bubbles - Just a Social Worker",002,4,Amber,Rare,"$0.11","$0.37"
0,0,"Winnie the Pooh - Hunny Wizard",002,59,Amethyst,Common,"$0.11","$0.41"
0,0,"Bucky - Squirrel Squeak Tutor",002,73,Emerald,Uncommon,"$0.11","$0.33"
0,0,"Donald Duck - Perfect Gentleman",002,77,Emerald,Uncommon,"$0.11","$0.34"
0,0,"Jasmine - Heir of Agrabah",002,151,Sapphire,Common,"$0.11","$0.28"
0,0,"Sardine Can",002,170,Sapphire,Uncommon,"$0.11","$0.36"
0,0,"Kronk - Junior Chipmunk",002,185,Steel,Rare,"$0.11","$0.43"
0,0,"Li Shang - Archery Instructor",002,187,Steel,Uncommon,"$0.11","$0.30"
0,0,"Magic Broom - Industrial Model",002,188,Steel,Common,"$0.11","$0.29"
0,0,"Pluto - Determined Defender",003,017,Amber,Rare,"$0.11","$0.44"
0,0,"Huey - Savvy Nephew",003,145,Sapphire,Rare,"$0.11","$0.27"
0,0,"Mama Odie - Mystical Maven",003,151,Sapphire,Rare,"$0.11","$0.30"
0,0,"Tinker Bell - Very Clever Fairy",003,157,Sapphire,Super Rare,"$0.11","$0.30"
2,0,"McDuck Manor - Scrooge's Mansion",003,169,Sapphire,Common,"$0.11","$0.97"
3,0,"The Bayou - Mysterious Swamp",003,204,Steel,Uncommon,"$0.11","$0.30"
0,0,"Hidden Inkcaster",004,098,Emerald,Common,"$0.11","$0.18"
0,0,"Hidden Cove - Tranquil Haven",004,101,Emerald,Common,"$0.11","$0.32"
0,0,"Li Shang - Valorous General",004,112,Ruby,Uncommon,"$0.11","$0.36"
0,0,"John Silver - Terror of the Realm",004,148,Sapphire,Rare,"$0.11","$0.31"
0,0,"Prince Phillip - Gallant Defender",004,152,Sapphire,Rare,"$0.11","$0.33"
2,0,"Alan-a-Dale - Rockin' Rooster",005,020,Amber,Uncommon,"$0.11","$0.46"
0,0,"Half Hexwell Crown",005,065,Amethyst,Rare,"$0.11","$0.38"
1,0,"Ed - Hysterical Partygoer",005,081,Emerald,Uncommon,"$0.11","$0.29"
0,1,"Scroop - Odious Mutineer",005,082,Emerald,Super Rare,"$0.11","$0.59"
